id,Store,Date,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,Unemployment,IsHoliday,Weekly_Sales
321,3,26/11/2010,68.71,2.735,,,,,,7.564,True,565567.84
322,3,03/12/2010,53.76,2.708,,,,,,7.564,False,476420.77
323,3,10/12/2010,51.13,2.843,,,,,,7.564,False,467642.03
324,3,17/12/2010,52.2,2.869,,,,,,7.564,False,498159.39
325,3,24/12/2010,57.16,2.886,,,,,,7.564,False,605990.41
326,3,31/12/2010,53.2,2.943,,,,,,7.564,True,382677.76
327,3,07/01/2011,53.35,2.976,,,,,,7.551,False,378241.34
328,3,14/01/2011,44.76,2.983,,,,,,7.551,False,381061.1
329,3,21/01/2011,50.74,3.016,,,,,,7.551,False,350876.7
330,3,28/01/2011,48.71,3.01,,,,,,7.551,False,364866.2400000001
331,3,04/02/2011,45.95,2.989,,,,,,7.551,False,438516.53
332,3,11/02/2011,43.57,3.022,,,,,,7.551,True,430526.21
333,3,18/02/2011,61.58,3.045,,,,,,7.551,False,432782.1
334,3,25/02/2011,67.4,3.065,,,,,,7.551,False,397211.19
335,3,04/03/2011,65.11,3.288,,,,,,7.551,False,437084.51
336,3,11/03/2011,61.29,3.459,,,,,,7.551,False,404753.3
337,3,18/03/2011,69.47,3.488,,,,,,7.551,False,392109.51
338,3,25/03/2011,72.94,3.473,,,,,,7.551,False,380683.67
339,3,01/04/2011,68.76,3.524,,,,,,7.574,False,374556.08
340,3,08/04/2011,72.55,3.622,,,,,,7.574,False,384075.31
341,3,15/04/2011,75.88,3.743,,,,,,7.574,False,366250.69
342,3,22/04/2011,76.91,3.807,,,,,,7.574,False,391860.04
343,3,29/04/2011,78.69,3.81,,,,,,7.574,False,367405.4
344,3,06/05/2011,69.45,3.906,,,,,,7.574,False,413042.12
345,3,13/05/2011,79.87,3.899,,,,,,7.574,False,386312.68
346,3,20/05/2011,75.79,3.907,,,,,,7.574,False,364603.13
347,3,27/05/2011,84.41,3.786,,,,,,7.574,False,369350.6
348,3,03/06/2011,84.29,3.699,,,,,,7.574,False,394507.84
349,3,10/06/2011,84.84,3.648,,,,,,7.574,False,391638.75
350,3,17/06/2011,86.96,3.637,,,,,,7.574,False,403423.34
351,3,24/06/2011,84.94,3.594,,,,,,7.574,False,385520.71
352,3,01/07/2011,85.1,3.524,,,,,,7.567,False,368962.72
353,3,08/07/2011,85.38,3.48,,,,,,7.567,False,395146.24
354,3,15/07/2011,87.14,3.575,,,,,,7.567,False,373454.33
355,3,22/07/2011,86.19,3.651,,,,,,7.567,False,360617.37
356,3,29/07/2011,88.07,3.682,,,,,,7.567,False,345381.29
357,3,05/08/2011,88.45,3.684,,,,,,7.567,False,409981.25
358,3,12/08/2011,88.88,3.638,,,,,,7.567,False,380376.85
359,3,19/08/2011,88.44,3.554,,,,,,7.567,False,379716.91
360,3,26/08/2011,87.67,3.523,,,,,,7.567,False,366367.55
361,3,02/09/2011,89.12,3.533,,,,,,7.567,False,375988.69
362,3,09/09/2011,81.72,3.546,,,,,,7.567,True,377347.49
363,3,16/09/2011,83.63,3.526,,,,,,7.567,False,375629.51
364,3,23/09/2011,80.19,3.467,,,,,,7.567,False,365248.94
365,3,30/09/2011,82.58,3.355,,,,,,7.567,False,368477.93
366,3,07/10/2011,75.54,3.285,,,,,,7.197,False,403342.4
367,3,14/10/2011,73.75,3.274,,,,,,7.197,False,368282.57
368,3,21/10/2011,69.03,3.353,,,,,,7.197,False,394976.36
369,3,28/10/2011,71.04,3.372,,,,,,7.197,False,389540.62
370,3,04/11/2011,59.31,3.332,,,,,,7.197,False,459443.22
371,3,11/11/2011,61.7,3.297,8787.59,2006.62,200.01,570.57,1005.33,7.197,False,407764.25
372,3,18/11/2011,63.91,3.308,1383.53,23.27,19.95,865.09,2926.05,7.197,False,398838.97
373,3,25/11/2011,68.0,3.236,41.74,10.47,37612.74,,135.16,7.197,True,556925.1900000001
374,3,02/12/2011,54.97,3.172,850.86,18.94,781.71,394.29,7297.1,7.197,False,472511.32
375,3,09/12/2011,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08,7.197,False,468772.8
376,3,16/12/2011,57.95,3.159,1864.61,,170.36,187.42,1500.38,7.197,False,510747.62
377,3,23/12/2011,53.41,3.112,89.98,0.24,411.52,,586.66,7.197,False,551221.21
378,3,30/12/2011,48.29,3.129,1449.16,14356.07,66.66,81.43,777.35,7.197,True,410553.88
379,3,06/01/2012,52.42,3.157,3824.22,9389.98,15.0,415.36,1476.85,6.833,False,398178.21
380,3,13/01/2012,51.86,3.261,3927.76,3323.64,,226.97,1725.19,6.833,False,367438.62
381,3,20/01/2012,56.2,3.268,720.82,1629.26,1.46,16.05,799.5,6.833,False,365818.61
382,3,27/01/2012,58.06,3.29,774.55,349.99,,4.0,328.72,6.833,False,349518.1
383,3,03/02/2012,59.33,3.36,9667.5,268.29,0.6,8368.15,804.24,6.833,False,424960.66
384,3,10/02/2012,51.65,3.409,8687.47,1594.87,2.2,2144.87,2577.83,6.833,True,473292.47
385,3,17/02/2012,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,6.833,False,475591.08
386,3,24/02/2012,60.12,3.555,6129.28,1802.84,,301.48,1929.71,6.833,False,418925.47
387,3,02/03/2012,61.65,3.63,3552.58,601.32,,2666.22,1524.87,6.833,False,469752.56
388,3,09/03/2012,60.71,3.669,8368.5,298.46,1.39,1340.29,1416.22,6.833,False,445162.05
389,3,16/03/2012,64.0,3.734,2588.06,80.89,3.2,909.76,491.83,6.833,False,411775.8
390,3,23/03/2012,66.53,3.787,737.08,36.1,1.43,92.11,583.9,6.833,False,413907.25
391,3,30/03/2012,69.36,3.845,825.1,99.83,1.25,113.25,388.39,6.833,False,407488.84
392,3,06/04/2012,73.01,3.891,4433.71,,24.45,1282.3,1062.83,6.664,False,503232.13
393,3,13/04/2012,72.83,3.891,5359.22,1673.42,3.0,682.03,1371.55,6.664,False,420789.74
394,3,20/04/2012,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,6.664,False,434822.13
395,3,27/04/2012,73.39,3.814,1178.7,,2.95,36.5,351.97,6.664,False,394616.11
396,3,04/05/2012,79.51,3.749,2430.23,,30.92,1159.71,1432.53,6.664,False,439913.57
397,3,11/05/2012,75.19,3.688,3794.95,,0.25,813.77,618.46,6.664,False,431985.36
398,3,18/05/2012,72.38,3.63,3208.73,,0.3,143.23,805.06,6.664,False,418112.76
399,3,25/05/2012,78.58,3.561,3032.03,,291.17,536.82,580.87,6.664,False,413701.29
400,3,01/06/2012,81.55,3.501,2664.55,10.0,220.03,618.49,1940.77,6.664,False,432268.53
401,3,08/06/2012,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,6.664,False,446336.8
402,3,15/06/2012,84.66,3.393,2014.47,31.8,1.0,631.17,835.34,6.664,False,442074.79
403,3,22/06/2012,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,6.664,False,419497.95
404,3,29/06/2012,86.42,3.286,2297.32,8.0,,395.28,1182.52,6.664,False,422965.33
405,3,06/07/2012,83.14,3.227,2625.99,30.7,28.16,703.16,1962.17,6.334,False,411206.5
406,3,13/07/2012,82.28,3.256,3196.9,20.8,2.02,302.29,451.1,6.334,False,416913.1
407,3,20/07/2012,81.38,3.311,1266.72,66.2,3.83,149.62,558.02,6.334,False,432424.85
408,3,27/07/2012,84.94,3.407,3447.28,31.0,2.46,1791.7,1107.97,6.334,False,389427.9
409,3,03/08/2012,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,6.334,False,419990.29
410,3,10/08/2012,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,6.334,False,391811.6
411,3,17/08/2012,87.36,3.571,990.08,44.2,,401.46,430.69,6.334,False,394918.83
412,3,24/08/2012,83.01,3.62,3062.02,26.8,,1004.51,1285.29,6.334,False,412449.67
413,3,31/08/2012,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,6.334,False,408838.73
414,3,07/09/2012,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,6.334,True,408229.73
415,3,14/09/2012,78.36,3.717,3589.7,,3.72,2080.29,1760.69,6.334,False,407589.16
416,3,21/09/2012,72.78,3.721,3233.34,1.91,7.69,878.66,1602.11,6.334,False,414392.09
417,3,28/09/2012,77.46,3.666,2493.82,,1.5,890.65,715.52,6.334,False,389813.02
557,5,05/02/2010,39.7,2.572,,,,,,6.566,False,317173.1
558,5,12/02/2010,39.81,2.548,,,,,,6.566,True,311825.7
559,5,19/02/2010,41.14,2.514,,,,,,6.566,False,303447.57
560,5,26/02/2010,46.7,2.561,,,,,,6.566,False,270281.63
561,5,05/03/2010,48.89,2.625,,,,,,6.566,False,288855.71
562,5,12/03/2010,58.5,2.667,,,,,,6.566,False,297293.59
563,5,19/03/2010,55.46,2.72,,,,,,6.566,False,281706.41
564,5,26/03/2010,52.47,2.732,,,,,,6.566,False,273282.97
565,5,02/04/2010,63.18,2.719,,,,,,6.465,False,331406.0
566,5,09/04/2010,65.19,2.77,,,,,,6.465,False,328020.49
567,5,16/04/2010,65.3,2.808,,,,,,6.465,False,306858.69
568,5,23/04/2010,65.13,2.795,,,,,,6.465,False,288839.73
569,5,30/04/2010,67.53,2.78,,,,,,6.465,False,298697.84
570,5,07/05/2010,71.53,2.835,,,,,,6.465,False,333522.6
571,5,14/05/2010,74.79,2.854,,,,,,6.465,False,296673.77
572,5,21/05/2010,75.2,2.826,,,,,,6.465,False,301615.49
573,5,28/05/2010,79.81,2.759,,,,,,6.465,False,310013.11
574,5,04/06/2010,79.54,2.705,,,,,,6.465,False,337825.89
575,5,11/06/2010,80.7,2.668,,,,,,6.465,False,296641.91
576,5,18/06/2010,83.91,2.637,,,,,,6.465,False,313795.6
577,5,25/06/2010,83.72,2.653,,,,,,6.465,False,295257.3
578,5,02/07/2010,81.25,2.669,,,,,,6.496,False,305993.27
579,5,09/07/2010,81.14,2.642,,,,,,6.496,False,291808.87
580,5,16/07/2010,83.98,2.623,,,,,,6.496,False,280701.7
581,5,23/07/2010,83.66,2.608,,,,,,6.496,False,274742.63
582,5,30/07/2010,82.46,2.64,,,,,,6.496,False,268929.03
583,5,06/08/2010,86.1,2.627,,,,,,6.496,False,303043.02
584,5,13/08/2010,87.41,2.692,,,,,,6.496,False,286477.35
585,5,20/08/2010,87.71,2.664,,,,,,6.496,False,287205.38
586,5,27/08/2010,87.05,2.619,,,,,,6.496,False,288519.75
587,5,03/09/2010,84.06,2.577,,,,,,6.496,False,323798.0
588,5,10/09/2010,79.86,2.565,,,,,,6.496,True,306533.08
589,5,17/09/2010,82.28,2.582,,,,,,6.496,False,282558.65
590,5,24/09/2010,78.53,2.624,,,,,,6.496,False,293131.58
591,5,01/10/2010,71.1,2.603,,,,,,6.768,False,283178.12
592,5,08/10/2010,64.99,2.633,,,,,,6.768,False,290494.85
593,5,15/10/2010,68.11,2.72,,,,,,6.768,False,280681.2
594,5,22/10/2010,70.96,2.725,,,,,,6.768,False,284988.27
595,5,29/10/2010,70.58,2.716,,,,,,6.768,False,278031.81
596,5,05/11/2010,58.88,2.689,,,,,,6.768,False,325310.3
597,5,12/11/2010,62.37,2.728,,,,,,6.768,False,301827.36
598,5,19/11/2010,52.52,2.771,,,,,,6.768,False,297384.81
599,5,26/11/2010,66.15,2.735,,,,,,6.768,True,488362.61
600,5,03/12/2010,51.31,2.708,,,,,,6.768,False,344490.88
601,5,10/12/2010,48.27,2.843,,,,,,6.768,False,352811.53
602,5,17/12/2010,51.61,2.869,,,,,,6.768,False,367801.19
603,5,24/12/2010,55.01,2.886,,,,,,6.768,False,466010.25
604,5,31/12/2010,49.79,2.943,,,,,,6.768,True,298180.18
605,5,07/01/2011,48.3,2.976,,,,,,6.634,False,286347.26
606,5,14/01/2011,37.74,2.983,,,,,,6.634,False,260636.71
607,5,21/01/2011,45.41,3.016,,,,,,6.634,False,275313.34
608,5,28/01/2011,44.5,3.01,,,,,,6.634,False,279088.39
609,5,04/02/2011,41.67,2.989,,,,,,6.634,False,329613.2
610,5,11/02/2011,38.25,3.022,,,,,,6.634,True,311590.54
611,5,18/02/2011,58.83,3.045,,,,,,6.634,False,356622.61
612,5,25/02/2011,63.35,3.065,,,,,,6.634,False,294659.5
613,5,04/03/2011,60.35,3.288,,,,,,6.634,False,329033.66
614,5,11/03/2011,55.74,3.459,,,,,,6.634,False,293098.1
615,5,18/03/2011,64.31,3.488,,,,,,6.634,False,312177.67
616,5,25/03/2011,70.71,3.473,,,,,,6.634,False,294732.5
617,5,01/04/2011,61.5,3.524,,,,,,6.489,False,314316.55
618,5,08/04/2011,69.64,3.622,,,,,,6.489,False,307333.62
619,5,15/04/2011,72.02,3.743,,,,,,6.489,False,307913.58
620,5,22/04/2011,74.34,3.807,,,,,,6.489,False,328415.44
621,5,29/04/2011,74.75,3.81,,,,,,6.489,False,307291.56
622,5,06/05/2011,66.27,3.906,,,,,,6.489,False,322904.68
623,5,13/05/2011,77.38,3.899,,,,,,6.489,False,290930.01
624,5,20/05/2011,71.37,3.907,,,,,,6.489,False,299614.33
625,5,27/05/2011,80.14,3.786,,,,,,6.489,False,297149.69
626,5,03/06/2011,83.81,3.699,,,,,,6.489,False,329183.92
627,5,10/06/2011,83.61,3.648,,,,,,6.489,False,304984.14
628,5,17/06/2011,86.84,3.637,,,,,,6.489,False,304811.82
629,5,24/06/2011,84.76,3.594,,,,,,6.489,False,302881.64
630,5,01/07/2011,85.81,3.524,,,,,,6.529,False,327093.89
631,5,08/07/2011,86.64,3.48,,,,,,6.529,False,310804.93
632,5,15/07/2011,88.64,3.575,,,,,,6.529,False,283248.62
633,5,22/07/2011,86.97,3.651,,,,,,6.529,False,292539.73
634,5,29/07/2011,89.42,3.682,,,,,,6.529,False,275142.17
635,5,05/08/2011,91.07,3.684,,,,,,6.529,False,317738.56
636,5,12/08/2011,90.16,3.638,,,,,,6.529,False,289886.16000000003
637,5,19/08/2011,89.35,3.554,,,,,,6.529,False,303643.84
638,5,26/08/2011,89.18,3.523,,,,,,6.529,False,310338.17
639,5,02/09/2011,90.38,3.533,,,,,,6.529,False,315645.53
640,5,09/09/2011,79.04,3.546,,,,,,6.529,True,321110.22
641,5,16/09/2011,83.55,3.526,,,,,,6.529,False,278529.71
642,5,23/09/2011,78.01,3.467,,,,,,6.529,False,291024.98
643,5,30/09/2011,81.16,3.355,,,,,,6.529,False,292315.38
644,5,07/10/2011,71.64,3.285,,,,,,6.3,False,309111.47000000003
645,5,14/10/2011,72.36,3.274,,,,,,6.3,False,286117.72
646,5,21/10/2011,66.9,3.353,,,,,,6.3,False,306069.18
647,5,28/10/2011,69.27,3.372,,,,,,6.3,False,307035.11
648,5,04/11/2011,56.71,3.332,,,,,,6.3,False,353652.23
649,5,11/11/2011,60.71,3.297,2971.48,1943.2,60.03,757.33,1040.96,6.3,False,311906.7
650,5,18/11/2011,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,6.3,False,307944.37
651,5,25/11/2011,61.93,3.236,107.42,7.0,29333.06,8.0,826.06,6.3,True,507900.07
652,5,02/12/2011,51.14,3.172,2359.44,4.0,658.01,901.67,24751.93,6.3,False,376225.61
653,5,09/12/2011,44.12,3.158,2546.5,,83.07,523.27,3118.64,6.3,False,367433.77
654,5,16/12/2011,54.42,3.159,802.42,,78.77,319.84,1940.54,6.3,False,379530.3
655,5,23/12/2011,50.33,3.112,225.21,0.15,427.57,,1443.04,6.3,False,458562.24
656,5,30/12/2011,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,6.3,True,349624.88
657,5,06/01/2012,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,5.943,False,312078.71
658,5,13/01/2012,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,5.943,False,291454.52
659,5,20/01/2012,54.65,3.268,761.25,2100.24,,132.63,1276.75,5.943,False,287523.98
660,5,27/01/2012,54.63,3.29,573.64,969.68,,12.0,861.28,5.943,False,295974.22
661,5,03/02/2012,57.35,3.36,23811.41,1349.62,23.82,14928.42,3186.52,5.943,False,333948.0
662,5,10/02/2012,48.57,3.409,4239.28,2725.8,1.53,3682.89,3234.79,5.943,True,349239.88
663,5,17/02/2012,48.25,3.51,5548.48,1958.52,1.76,2662.84,2820.38,5.943,False,356427.98
664,5,24/02/2012,57.75,3.555,2220.32,1407.4,,145.46,2657.52,5.943,False,312220.47
665,5,02/03/2012,60.66,3.63,6172.7,123.32,1.0,3063.26,1213.59,5.943,False,359206.21
666,5,09/03/2012,57.69,3.669,1842.42,51.27,2.0,109.67,5043.45,5.943,False,347295.6
667,5,16/03/2012,63.55,3.734,1879.87,30.7,2.24,585.12,1765.08,5.943,False,339392.54
668,5,23/03/2012,64.44,3.787,694.24,32.75,5.59,210.09,775.7,5.943,False,321299.99
669,5,30/03/2012,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,5.943,False,331318.73
670,5,06/04/2012,70.4,3.891,5174.35,,6.48,1489.1,2264.89,5.801,False,402985.7
671,5,13/04/2012,70.56,3.891,1562.33,758.49,,206.0,1642.42,5.801,False,351832.03
672,5,20/04/2012,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,5.801,False,330063.06
673,5,27/04/2012,68.96,3.814,1127.44,,5.05,33.35,2598.67,5.801,False,324839.74
674,5,04/05/2012,77.1,3.749,6396.61,,83.63,1183.64,2813.83,5.801,False,360932.69
675,5,11/05/2012,73.45,3.688,4668.2,,42.75,709.19,1740.42,5.801,False,333870.52
676,5,18/05/2012,70.45,3.63,2639.05,,65.34,243.73,2119.63,5.801,False,336189.66
677,5,25/05/2012,78.23,3.561,3784.86,,431.99,225.2,2239.68,5.801,False,341994.48
678,5,01/06/2012,79.72,3.501,2840.78,,41.58,393.41,2114.0,5.801,False,359867.8
679,5,08/06/2012,81.02,3.452,4488.47,,0.24,231.16,1246.89,5.801,False,341704.59
680,5,15/06/2012,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,5.801,False,327383.64
681,5,22/06/2012,80.57,3.346,2046.93,8.8,,677.36,2762.83,5.801,False,325041.68
682,5,29/06/2012,87.08,3.286,1053.25,12.75,,113.8,1300.11,5.801,False,329658.1
683,5,06/07/2012,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,5.603,False,341214.43
684,5,13/07/2012,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,5.603,False,316203.64
685,5,20/07/2012,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,5.603,False,321205.12
686,5,27/07/2012,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,5.603,False,306827.36
687,5,03/08/2012,86.91,3.417,7365.26,14.48,0.7,3640.7,2517.31,5.603,False,324195.17
688,5,10/08/2012,86.96,3.494,3261.56,15.0,0.5,1687.13,2102.31,5.603,False,306759.7
689,5,17/08/2012,87.52,3.571,1649.56,-10.98,2.31,1955.75,1205.23,5.603,False,314014.18
690,5,24/08/2012,79.45,3.62,1985.37,68.0,4.54,627.6,1355.17,5.603,False,320831.36
691,5,31/08/2012,84.25,3.638,5211.69,49.0,13.0,2799.14,2740.48,5.603,False,344642.01
692,5,07/09/2012,86.3,3.73,2797.26,1.9,9.61,968.75,2069.3,5.603,True,350648.91
693,5,14/09/2012,76.65,3.717,2027.18,4.0,4.55,1354.97,3535.01,5.603,False,299800.67
694,5,21/09/2012,71.09,3.721,3033.26,5.73,1.1,83.82,4579.05,5.603,False,307306.76
695,5,28/09/2012,78.33,3.666,1279.39,,0.55,425.98,1492.6,5.603,False,310141.68
835,7,05/02/2010,10.53,2.58,,,,,,9.014,False,496725.44
836,7,12/02/2010,25.9,2.572,,,,,,9.014,True,524104.92
837,7,19/02/2010,27.28,2.55,,,,,,9.014,False,506760.54
838,7,26/02/2010,24.91,2.586,,,,,,9.014,False,496083.24
839,7,05/03/2010,35.86,2.62,,,,,,9.014,False,491419.5500000001
840,7,12/03/2010,27.25,2.684,,,,,,9.014,False,480452.1
841,7,19/03/2010,29.04,2.692,,,,,,9.014,False,574450.23
842,7,26/03/2010,23.33,2.717,,,,,,9.014,False,514731.6
843,7,02/04/2010,38.26,2.725,,,,,,8.963,False,561145.14
844,7,09/04/2010,33.79,2.75,,,,,,8.963,False,484263.25
845,7,16/04/2010,41.89,2.765,,,,,,8.963,False,406228.19
846,7,23/04/2010,43.07,2.776,,,,,,8.963,False,404751.25
847,7,30/04/2010,38.99,2.766,,,,,,8.963,False,373655.61
848,7,07/05/2010,40.07,2.771,,,,,,8.963,False,395453.83
849,7,14/05/2010,41.41,2.788,,,,,,8.963,False,372673.61
850,7,21/05/2010,46.6,2.776,,,,,,8.963,False,395195.65
851,7,28/05/2010,54.24,2.737,,,,,,8.963,False,442734.55
852,7,04/06/2010,53.63,2.7,,,,,,8.963,False,509183.22
853,7,11/06/2010,63.59,2.684,,,,,,8.963,False,498580.87
854,7,18/06/2010,52.7,2.674,,,,,,8.963,False,481144.09
855,7,25/06/2010,59.94,2.715,,,,,,8.963,False,553714.87
856,7,02/07/2010,61.31,2.728,,,,,,9.017,False,575570.77
857,7,09/07/2010,58.0,2.711,,,,,,9.017,False,593462.34
858,7,16/07/2010,62.19,2.699,,,,,,9.017,False,557166.35
859,7,23/07/2010,64.64,2.691,,,,,,9.017,False,570231.21
860,7,30/07/2010,66.07,2.69,,,,,,9.017,False,603547.16
861,7,06/08/2010,61.7,2.69,,,,,,9.017,False,643854.17
862,7,13/08/2010,60.13,2.723,,,,,,9.017,False,598185.4
863,7,20/08/2010,59.59,2.732,,,,,,9.017,False,582353.17
864,7,27/08/2010,57.57,2.731,,,,,,9.017,False,554309.24
865,7,03/09/2010,49.84,2.773,,,,,,9.017,False,532765.05
866,7,10/09/2010,48.5,2.78,,,,,,9.017,True,535769.32
867,7,17/09/2010,48.56,2.8,,,,,,9.017,False,489408.53
868,7,24/09/2010,47.55,2.793,,,,,,9.017,False,488008.83
869,7,01/10/2010,49.99,2.759,,,,,,9.137,False,448998.73
870,7,08/10/2010,44.13,2.745,,,,,,9.137,False,480239.88
871,7,15/10/2010,35.86,2.762,,,,,,9.137,False,463370.48
872,7,22/10/2010,36.84,2.762,,,,,,9.137,False,472450.81
873,7,29/10/2010,34.78,2.748,,,,,,9.137,False,465493.15
874,7,05/11/2010,49.44,2.729,,,,,,9.137,False,480512.44
875,7,12/11/2010,22.12,2.737,,,,,,9.137,False,507584.29
876,7,19/11/2010,25.56,2.758,,,,,,9.137,False,482528.36
877,7,26/11/2010,17.95,2.742,,,,,,9.137,True,835189.26
878,7,03/12/2010,21.88,2.712,,,,,,9.137,False,552811.62
879,7,10/12/2010,24.24,2.728,,,,,,9.137,False,599730.07
880,7,17/12/2010,20.74,2.778,,,,,,9.137,False,716388.81
881,7,24/12/2010,26.04,2.781,,,,,,9.137,False,1045124.88
882,7,31/12/2010,13.76,2.829,,,,,,9.137,True,729572.08
883,7,07/01/2011,10.09,2.882,,,,,,8.818,False,661163.9400000001
884,7,14/01/2011,11.32,2.911,,,,,,8.818,False,547384.9
885,7,21/01/2011,25.4,2.973,,,,,,8.818,False,521539.46
886,7,28/01/2011,10.11,3.008,,,,,,8.818,False,513372.17
887,7,04/02/2011,-2.06,3.011,,,,,,8.818,False,558027.77
888,7,11/02/2011,10.24,3.037,,,,,,8.818,True,559903.13
889,7,18/02/2011,17.3,3.051,,,,,,8.818,False,572387.47
890,7,25/02/2011,17.46,3.101,,,,,,8.818,False,546690.84
891,7,04/03/2011,21.84,3.232,,,,,,8.818,False,551378.39
892,7,11/03/2011,20.7,3.372,,,,,,8.818,False,558963.8300000001
893,7,18/03/2011,27.69,3.406,,,,,,8.818,False,635014.6900000001
894,7,25/03/2011,25.69,3.414,,,,,,8.818,False,559061.58
895,7,01/04/2011,24.83,3.461,,,,,,8.595,False,513409.67
896,7,08/04/2011,30.64,3.532,,,,,,8.595,False,500552.16
897,7,15/04/2011,27.79,3.611,,,,,,8.595,False,423380.14
898,7,22/04/2011,31.84,3.636,,,,,,8.595,False,466594.89
899,7,29/04/2011,26.79,3.663,,,,,,8.595,False,410429.73
900,7,06/05/2011,26.54,3.735,,,,,,8.595,False,407012.47
901,7,13/05/2011,36.61,3.767,,,,,,8.595,False,414094.05
902,7,20/05/2011,36.16,3.828,,,,,,8.595,False,424670.98
903,7,27/05/2011,37.51,3.795,,,,,,8.595,False,457216.87
904,7,03/06/2011,45.77,3.763,,,,,,8.595,False,542295.37
905,7,10/06/2011,53.3,3.735,,,,,,8.595,False,621099.95
906,7,17/06/2011,48.79,3.697,,,,,,8.595,False,610991.35
907,7,24/06/2011,46.85,3.661,,,,,,8.595,False,640043.97
908,7,01/07/2011,58.54,3.597,,,,,,8.622,False,704344.21
