id,Store,Date,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,Unemployment,IsHoliday,Weekly_Sales
536,4,11/05/2012,67.64,3.685,20499.88,86.0,103.05,5005.96,3815.16,4.308,False,2127661.17
537,4,18/05/2012,68.43,3.62,6531.12,,99.91,2290.18,2521.84,4.308,False,2207214.81
538,4,25/05/2012,77.47,3.551,4330.02,436.0,862.31,3268.41,3749.53,4.308,False,2154137.67
539,4,01/06/2012,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,4.308,False,2179360.94
540,4,08/06/2012,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,4.308,False,2245257.18
541,4,15/06/2012,80.94,3.372,16063.84,84.0,0.22,2105.39,6113.16,4.308,False,2234190.93
542,4,22/06/2012,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,4.308,False,2197299.65
543,4,29/06/2012,84.23,3.257,3756.11,211.6,,2114.26,6371.15,4.308,False,2128362.92
544,4,06/07/2012,80.37,3.187,9789.03,90.0,157.62,10671.47,3864.91,4.077,False,2224499.28
545,4,13/07/2012,76.86,3.224,11075.38,151.0,17.27,3810.25,4766.88,4.077,False,2100252.61
546,4,20/07/2012,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,4.077,False,2175563.69
547,4,27/07/2012,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,4.077,False,2048613.65
548,4,03/08/2012,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,4.077,False,2174514.13
549,4,10/08/2012,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,4.077,False,2193367.69
550,4,17/08/2012,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,4.077,False,2283540.3
551,4,24/08/2012,75.76,3.61,9983.59,,23.4,8115.89,7158.66,4.077,False,2125241.68
552,4,31/08/2012,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,4.077,False,2081181.35
553,4,07/09/2012,82.09,3.709,9082.61,16.0,59.06,7217.88,8026.47,4.077,True,2125104.72
554,4,14/09/2012,68.2,3.706,13802.34,,23.12,3643.77,12517.18,4.077,False,2117854.6
555,4,21/09/2012,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,4.077,False,2119438.5300000003
556,4,28/09/2012,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,4.077,False,2027620.23
1808,14,05/02/2010,27.31,2.784,,,,,,8.992,False,2623469.95
1809,14,12/02/2010,27.73,2.773,,,,,,8.992,True,1704218.84
1810,14,19/02/2010,31.27,2.745,,,,,,8.992,False,2204556.7
1811,14,26/02/2010,34.89,2.754,,,,,,8.992,False,2095591.63
1812,14,05/03/2010,37.13,2.777,,,,,,8.992,False,2237544.75
1813,14,12/03/2010,45.8,2.818,,,,,,8.992,False,2156035.06
1814,14,19/03/2010,48.79,2.844,,,,,,8.992,False,2066219.3
1815,14,26/03/2010,54.36,2.854,,,,,,8.992,False,2050396.27
1816,14,02/04/2010,47.74,2.85,,,,,,8.899,False,2495630.51
1817,14,09/04/2010,65.45,2.869,,,,,,8.899,False,2258781.2800000003
1818,14,16/04/2010,54.28,2.899,,,,,,8.899,False,2121788.61
1819,14,23/04/2010,53.47,2.902,,,,,,8.899,False,2138144.91
1820,14,30/04/2010,53.15,2.921,,,,,,8.899,False,2082355.12
1821,14,07/05/2010,70.75,2.966,,,,,,8.899,False,2370116.52
1822,14,14/05/2010,54.26,2.982,,,,,,8.899,False,2129771.13
1823,14,21/05/2010,62.62,2.958,,,,,,8.899,False,2108187.1
1824,14,28/05/2010,69.27,2.899,,,,,,8.899,False,2227152.16
1825,14,04/06/2010,75.93,2.847,,,,,,8.899,False,2363601.47
1826,14,11/06/2010,69.71,2.809,,,,,,8.899,False,2249570.04
1827,14,18/06/2010,72.62,2.78,,,,,,8.899,False,2248645.59
1828,14,25/06/2010,79.32,2.808,,,,,,8.899,False,2246179.91
1829,14,02/07/2010,76.61,2.815,,,,,,8.743,False,2334788.42
1830,14,09/07/2010,82.45,2.793,,,,,,8.743,False,2236209.13
1831,14,16/07/2010,77.84,2.783,,,,,,8.743,False,2130287.27
1832,14,23/07/2010,81.46,2.771,,,,,,8.743,False,2044155.39
1833,14,30/07/2010,79.78,2.781,,,,,,8.743,False,2054843.28
1834,14,06/08/2010,77.17,2.784,,,,,,8.743,False,2219813.5
1835,14,13/08/2010,78.44,2.805,,,,,,8.743,False,2052984.81
1836,14,20/08/2010,76.01,2.779,,,,,,8.743,False,2057138.31
1837,14,27/08/2010,71.36,2.755,,,,,,8.743,False,2020332.07
1838,14,03/09/2010,78.37,2.715,,,,,,8.743,False,2182563.66
1839,14,10/09/2010,70.87,2.699,,,,,,8.743,True,2191767.76
1840,14,17/09/2010,66.55,2.706,,,,,,8.743,False,1953539.85
1841,14,24/09/2010,68.59,2.713,,,,,,8.743,False,1879891.13
1842,14,01/10/2010,70.58,2.707,,,,,,8.724,False,1855703.66
1843,14,08/10/2010,56.49,2.764,,,,,,8.724,False,2091663.2
1844,14,15/10/2010,58.61,2.868,,,,,,8.724,False,1932162.63
1845,14,22/10/2010,53.15,2.917,,,,,,8.724,False,1936621.09
1846,14,29/10/2010,61.3,2.921,,,,,,8.724,False,1984768.34
1847,14,05/11/2010,45.65,2.917,,,,,,8.724,False,2078417.47
1848,14,12/11/2010,46.14,2.931,,,,,,8.724,False,2092189.06
1849,14,19/11/2010,50.02,3.0,,,,,,8.724,False,1968462.58
1850,14,26/11/2010,46.15,3.039,,,,,,8.724,True,2921709.71
1851,14,03/12/2010,40.93,3.046,,,,,,8.724,False,2258489.63
1852,14,10/12/2010,30.54,3.109,,,,,,8.724,False,2600519.26
1853,14,17/12/2010,30.51,3.14,,,,,,8.724,False,2762861.41
1854,14,24/12/2010,30.59,3.141,,,,,,8.724,False,3818686.45
1855,14,31/12/2010,29.67,3.179,,,,,,8.724,True,1623716.46
1856,14,07/01/2011,34.32,3.193,,,,,,8.549,False,1864746.1
1857,14,14/01/2011,24.78,3.205,,,,,,8.549,False,1699095.9
1858,14,21/01/2011,30.55,3.229,,,,,,8.549,False,1743188.87
1859,14,28/01/2011,24.05,3.237,,,,,,8.549,False,1613718.38
1860,14,04/02/2011,28.73,3.231,,,,,,8.549,False,1995891.87
1861,14,11/02/2011,30.3,3.239,,,,,,8.549,True,1980405.03
1862,14,18/02/2011,40.7,3.245,,,,,,8.549,False,2019031.67
1863,14,25/02/2011,35.78,3.274,,,,,,8.549,False,1875708.88
1864,14,04/03/2011,38.65,3.433,,,,,,8.549,False,2041215.61
1865,14,11/03/2011,45.01,3.582,,,,,,8.549,False,1931104.67
1866,14,18/03/2011,46.66,3.631,,,,,,8.549,False,1932491.42
1867,14,25/03/2011,41.76,3.625,,,,,,8.549,False,1879451.23
1868,14,01/04/2011,37.27,3.638,,,,,,8.521,False,1869110.55
1869,14,08/04/2011,48.71,3.72,,,,,,8.521,False,2037798.88
1870,14,15/04/2011,53.69,3.821,,,,,,8.521,False,1974960.86
1871,14,22/04/2011,53.04,3.892,,,,,,8.521,False,2256461.39
1872,14,29/04/2011,66.18,3.962,,,,,,8.521,False,1930617.64
1873,14,06/05/2011,58.21,4.046,,,,,,8.521,False,2095599.93
1874,14,13/05/2011,60.38,4.066,,,,,,8.521,False,2004330.3
1875,14,20/05/2011,62.28,4.062,,,,,,8.521,False,1959967.8
1876,14,27/05/2011,69.7,3.985,,,,,,8.521,False,2080694.24
1877,14,03/06/2011,76.38,3.922,,,,,,8.521,False,2079899.47
1878,14,10/06/2011,73.88,3.881,,,,,,8.521,False,2132446.0
1879,14,17/06/2011,69.32,3.842,,,,,,8.521,False,2082083.34
1880,14,24/06/2011,74.85,3.804,,,,,,8.521,False,2069523.52
1881,14,01/07/2011,74.04,3.748,,,,,,8.625,False,2074668.19
1882,14,08/07/2011,77.49,3.711,,,,,,8.625,False,2063401.06
1883,14,15/07/2011,78.47,3.76,,,,,,8.625,False,1953544.76
1884,14,22/07/2011,82.33,3.811,,,,,,8.625,False,1882070.88
1885,14,29/07/2011,81.31,3.829,,,,,,8.625,False,1871021.01
1886,14,05/08/2011,78.22,3.842,,,,,,8.625,False,2066020.69
1887,14,12/08/2011,77.0,3.812,,,,,,8.625,False,1928773.82
1888,14,19/08/2011,72.98,3.747,,,,,,8.625,False,1896873.99
1889,14,26/08/2011,72.55,3.704,,,,,,8.625,False,2273470.62
1890,14,02/09/2011,70.63,3.703,,,,,,8.625,False,1750891.47
1891,14,09/09/2011,71.48,3.738,,,,,,8.625,True,2202742.9
1892,14,16/09/2011,69.17,3.742,,,,,,8.625,False,1864637.89
1893,14,23/09/2011,63.75,3.711,,,,,,8.625,False,1871555.64
1894,14,30/09/2011,70.66,3.645,,,,,,8.625,False,1809989.29
1895,14,07/10/2011,55.82,3.583,,,,,,8.523,False,2078796.76
1896,14,14/10/2011,63.82,3.541,,,,,,8.523,False,1890870.75
1897,14,21/10/2011,59.6,3.57,,,,,,8.523,False,2009004.59
1898,14,28/10/2011,51.78,3.569,,,,,,8.523,False,2056846.12
1899,14,04/11/2011,43.92,3.551,,,,,,8.523,False,2174056.71
1900,14,11/11/2011,47.65,3.53,11376.03,22505.23,1079.89,2679.33,4257.94,8.523,False,2081534.65
1901,14,18/11/2011,51.34,3.53,16308.11,749.9,273.72,2331.53,9347.0,8.523,False,1969360.72
1902,14,25/11/2011,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,8.523,True,2685351.81
1903,14,02/12/2011,50.19,3.452,6428.59,,3657.58,2939.92,34955.25,8.523,False,2143080.57
1904,14,09/12/2011,46.57,3.415,7297.72,15.0,342.71,4849.0,7509.9,8.523,False,2470581.29
1905,14,16/12/2011,39.93,3.413,5398.47,6.12,881.17,290.64,6390.47,8.523,False,2594363.09
1906,14,23/12/2011,42.27,3.389,924.14,112.73,2127.77,80.02,4638.81,8.523,False,3369068.99
1907,14,30/12/2011,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,8.523,True,1914148.89
1908,14,06/01/2012,35.88,3.422,10428.95,39234.09,839.74,981.17,15911.56,8.424,False,1859144.96
1909,14,13/01/2012,41.18,3.513,4605.8,21593.85,636.54,727.57,4054.79,8.424,False,1696248.27
1910,14,20/01/2012,31.85,3.533,5037.95,4952.93,860.9,2560.08,5386.74,8.424,False,1789113.32
1911,14,27/01/2012,37.93,3.567,3468.31,2195.14,689.52,252.01,2128.36,8.424,False,1595362.27
1912,14,03/02/2012,42.96,3.617,78124.5,4232.19,788.56,46081.94,14550.73,8.424,False,1877410.36
1913,14,10/02/2012,37.0,3.64,17118.97,6533.16,285.82,11597.23,6174.43,8.424,True,2077256.24
1914,14,17/02/2012,36.85,3.695,23664.75,13769.67,143.36,11965.7,10506.12,8.424,False,2020550.99
1915,14,24/02/2012,42.86,3.739,15074.23,8644.89,4.2,4450.84,7278.87,8.424,False,1875040.16
1916,14,02/03/2012,41.55,3.816,20212.56,1991.38,46.67,11970.8,6876.57,8.424,False,1926004.99
1917,14,09/03/2012,45.52,3.848,15710.87,1050.48,1.49,2302.28,2702.96,8.424,False,2020839.31
1918,14,16/03/2012,50.56,3.862,6021.47,280.43,5.5,1814.5,1581.84,8.424,False,1941040.5
1919,14,23/03/2012,59.45,3.9,4718.7,348.81,6.85,353.11,3726.39,8.424,False,1893447.71
1920,14,30/03/2012,50.04,3.953,11267.8,185.8,8.84,1152.46,2509.18,8.424,False,1905033.01
1921,14,06/04/2012,49.73,3.996,8376.85,,81.19,3578.4,4857.19,8.567,False,2376022.26
1922,14,13/04/2012,51.83,4.044,5236.77,13739.76,51.75,984.02,2638.42,8.567,False,1912909.69
1923,14,20/04/2012,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,8.567,False,1875686.44
1924,14,27/04/2012,53.2,4.004,3548.09,0.35,45.88,78.21,4193.26,8.567,False,1784029.95
1925,14,04/05/2012,55.21,3.951,21068.05,,128.13,5490.93,2764.55,8.567,False,1949354.29
1926,14,11/05/2012,61.24,3.889,10626.27,,131.11,1664.04,10557.13,8.567,False,1987531.05
1927,14,18/05/2012,66.3,3.848,8818.97,,8.88,1297.39,3330.23,8.567,False,1932233.17
1928,14,25/05/2012,67.21,3.798,11421.79,,634.52,1071.25,3204.72,8.567,False,2030869.61
1929,14,01/06/2012,74.48,3.742,7765.54,11.0,185.64,2473.3,2603.92,8.567,False,2049485.49
1930,14,08/06/2012,64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,8.567,False,2099615.88
1931,14,15/06/2012,71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,8.567,False,1905733.68
1932,14,22/06/2012,74.22,3.564,10291.35,317.0,4.3,3292.07,6115.51,8.567,False,1660228.88
1933,14,29/06/2012,75.22,3.506,4575.3,211.7,,304.94,2686.11,8.567,False,1591835.02
1934,14,06/07/2012,82.99,3.475,7024.93,416.3,83.47,6927.24,6002.43,8.684,False,1862128.95
1935,14,13/07/2012,79.97,3.523,9158.47,-2.5,5.37,4516.68,2574.55,8.684,False,1544422.35
1936,14,20/07/2012,78.89,3.567,4564.87,58.48,19.69,1418.34,3764.15,8.684,False,1553250.16
1937,14,27/07/2012,77.2,3.647,4945.52,113.66,4.1,10751.35,3298.31,8.684,False,1479514.66
1938,14,03/08/2012,76.58,3.654,17465.29,37.82,110.8,13149.34,5089.95,8.684,False,1656886.46
1939,14,10/08/2012,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,8.684,False,1648570.03
1940,14,17/08/2012,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,8.684,False,1660433.3
1941,14,24/08/2012,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,8.684,False,1621841.33
1942,14,31/08/2012,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,8.684,False,1613342.19
1943,14,07/09/2012,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,8.684,True,1904512.34
1944,14,14/09/2012,67.87,3.948,11320.02,,28.2,855.45,1743.58,8.684,False,1554794.22
1945,14,21/09/2012,65.32,4.038,21474.27,98.28,29.88,1924.92,15282.51,8.684,False,1565352.46
1946,14,28/09/2012,64.88,3.997,3816.64,38.19,8.16,2545.14,3536.04,8.684,False,1522512.2
2642,20,05/02/2010,25.92,2.784,,,,,,8.187,False,2401395.47
2643,20,12/02/2010,22.12,2.773,,,,,,8.187,True,2109107.9
2644,20,19/02/2010,25.43,2.745,,,,,,8.187,False,2161549.76
2645,20,26/02/2010,32.32,2.754,,,,,,8.187,False,1898193.95
2646,20,05/03/2010,31.75,2.777,,,,,,8.187,False,2119213.72
2647,20,12/03/2010,43.82,2.818,,,,,,8.187,False,2010974.84
2648,20,19/03/2010,47.32,2.844,,,,,,8.187,False,1951848.43
2649,20,26/03/2010,50.49,2.854,,,,,,8.187,False,1894742.95
2650,20,02/04/2010,51.0,2.85,,,,,,7.856,False,2405395.22
2651,20,09/04/2010,65.1,2.869,,,,,,7.856,False,2007796.26
2652,20,16/04/2010,55.43,2.899,,,,,,7.856,False,1985784.59
2653,20,23/04/2010,50.65,2.902,,,,,,7.856,False,1878862.42
2654,20,30/04/2010,54.75,2.921,,,,,,7.856,False,1919053.21
2655,20,07/05/2010,66.74,2.966,,,,,,7.856,False,2137202.38
2656,20,14/05/2010,55.91,2.982,,,,,,7.856,False,2033211.62
2657,20,21/05/2010,60.38,2.958,,,,,,7.856,False,1893736.9
2658,20,28/05/2010,70.97,2.899,,,,,,7.856,False,2065984.95
2659,20,04/06/2010,72.52,2.847,,,,,,7.856,False,2203619.35
2660,20,11/06/2010,67.32,2.809,,,,,,7.856,False,2100489.79
2661,20,18/06/2010,72.62,2.78,,,,,,7.856,False,2091903.63
2662,20,25/06/2010,75.17,2.808,,,,,,7.856,False,1973135.87
2663,20,02/07/2010,70.1,2.815,,,,,,7.527,False,2143676.77
2664,20,09/07/2010,78.09,2.793,,,,,,7.527,False,2107285.85
2665,20,16/07/2010,75.14,2.783,,,,,,7.527,False,2031852.16
2666,20,23/07/2010,77.75,2.771,,,,,,7.527,False,1900535.9
2667,20,30/07/2010,76.03,2.781,,,,,,7.527,False,1955896.59
2668,20,06/08/2010,74.57,2.784,,,,,,7.527,False,1910177.38
2669,20,13/08/2010,75.98,2.805,,,,,,7.527,False,2071022.45
2670,20,20/08/2010,75.34,2.779,,,,,,7.527,False,1975374.56
2671,20,27/08/2010,70.51,2.755,,,,,,7.527,False,1946369.57
2672,20,03/09/2010,75.5,2.715,,,,,,7.527,False,2121561.41
2673,20,10/09/2010,65.02,2.699,,,,,,7.527,True,2014954.79
2674,20,17/09/2010,65.28,2.706,,,,,,7.527,False,1948359.78
2675,20,24/09/2010,69.37,2.713,,,,,,7.527,False,1789687.65
2676,20,01/10/2010,61.08,2.707,,,,,,7.484,False,1933719.21
2677,20,08/10/2010,51.5,2.764,,,,,,7.484,False,2060389.27
2678,20,15/10/2010,59.17,2.868,,,,,,7.484,False,1950676.39
2679,20,22/10/2010,50.52,2.917,,,,,,7.484,False,1893955.27
2680,20,29/10/2010,57.56,2.921,,,,,,7.484,False,1891816.0
2681,20,05/11/2010,42.78,2.917,,,,,,7.484,False,2184316.64
2682,20,12/11/2010,42.38,2.931,,,,,,7.484,False,2187765.28
2683,20,19/11/2010,45.88,3.0,,,,,,7.484,False,2105058.91
2684,20,26/11/2010,46.66,3.039,,,,,,7.484,True,2811634.04
2685,20,03/12/2010,35.47,3.046,,,,,,7.484,False,2416051.17
2686,20,10/12/2010,24.27,3.109,,,,,,7.484,False,2752122.08
2687,20,17/12/2010,24.07,3.14,,,,,,7.484,False,2819193.17
2688,20,24/12/2010,25.17,3.141,,,,,,7.484,False,3766687.43
2689,20,31/12/2010,28.85,3.179,,,,,,7.484,True,1799737.79
2690,20,07/01/2011,31.43,3.193,,,,,,7.343,False,1843030.95
2691,20,14/01/2011,20.39,3.205,,,,,,7.343,False,1884345.01
2692,20,21/01/2011,27.43,3.229,,,,,,7.343,False,1781805.66
2693,20,28/01/2011,23.21,3.237,,,,,,7.343,False,1761506.68
2694,20,04/02/2011,28.58,3.231,,,,,,7.343,False,2351143.07
2695,20,11/02/2011,25.38,3.239,,,,,,7.343,True,2211388.14
2696,20,18/02/2011,42.95,3.245,,,,,,7.343,False,2258616.24
